job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_label,days_open,salary_bracket
AI04091,Principal Data Scientist,103801,EUR,88231,Mid,Contract,Netherlands,Medium,Russia,50,"NLP, AWS, Linux, Statistics, Computer Vision",Master,3,Telecommunications,2025-02-22,2025-03-08,1806,5.2,Neural Networks Co,Hybrid,14,100K-150K
AI04092,AI Specialist,211598,EUR,179858,Executive,Full-Time,Germany,Large,Israel,50,"TensorFlow, Scala, Hadoop, Deep Learning, PyTorch",Master,10,Manufacturing,2024-11-18,2025-01-20,1067,6.5,Cloud AI Solutions,Hybrid,63,> 150K
AI04093,Principal Data Scientist,65479,GBP,49109,Junior,Contract,United Kingdom,Medium,Portugal,50,"GCP, Kubernetes, SQL",Associate,1,Manufacturing,2024-08-06,2024-10-05,2120,8.9,DataVision Ltd,Hybrid,60,60K-100K
AI04094,ML Ops Engineer,55701,CAD,69626,Junior,Contract,Canada,Small,Canada,50,"Azure, PyTorch, Git",Associate,1,Energy,2024-10-09,2024-12-21,1684,9.0,TechCorp Inc,Hybrid,73,< 60K
AI04095,Machine Learning Researcher,265222,CHF,238700,Executive,Contract,Switzerland,Small,Switzerland,0,"Git, Azure, Spark, Mathematics, AWS",Master,14,Gaming,2025-03-09,2025-03-27,1418,9.8,TechCorp Inc,On-Site,18,> 150K
AI04096,NLP Engineer,33734,USD,33734,Mid,Full-Time,China,Small,China,50,"R, SQL, NLP, Azure",Associate,4,Gaming,2024-04-27,2024-06-29,964,7.2,Smart Analytics,Hybrid,63,< 60K
AI04097,AI Software Engineer,69684,USD,69684,Mid,Full-Time,South Korea,Small,Spain,50,"Git, R, Tableau, SQL",Bachelor,3,Energy,2025-02-01,2025-03-03,850,7.1,Future Systems,Hybrid,30,60K-100K
AI04098,AI Specialist,96701,AUD,130546,Mid,Full-Time,Australia,Large,Australia,50,"PyTorch, Hadoop, Git",Master,4,Technology,2024-07-20,2024-09-30,1167,9.2,Predictive Systems,Hybrid,72,60K-100K
AI04099,Deep Learning Engineer,180946,USD,180946,Executive,Freelance,Ireland,Medium,Ireland,50,"Scala, AWS, Git, Hadoop",Bachelor,19,Finance,2024-12-14,2025-01-31,1194,8.5,Advanced Robotics,Hybrid,48,> 150K
AI04100,Data Analyst,166915,USD,166915,Executive,Freelance,Finland,Medium,Finland,100,"Java, PyTorch, Kubernetes, Mathematics, Data Visualization",Associate,12,Technology,2025-02-04,2025-04-08,880,5.2,AI Innovations,Remote,63,> 150K
AI04101,Autonomous Systems Engineer,121685,USD,121685,Senior,Freelance,Sweden,Medium,Sweden,0,"Data Visualization, Deep Learning, Python, Statistics",Bachelor,9,Consulting,2024-03-13,2024-05-15,1830,5.2,TechCorp Inc,On-Site,63,100K-150K
AI04102,Research Scientist,167790,USD,167790,Senior,Freelance,Norway,Large,Norway,100,"Linux, NLP, Python",Bachelor,6,Government,2025-02-27,2025-03-16,1947,9.7,DeepTech Ventures,Remote,17,> 150K
AI04103,Robotics Engineer,80516,EUR,68439,Junior,Contract,Netherlands,Medium,Netherlands,0,"Scala, Git, SQL, Python",PhD,1,Media,2024-09-13,2024-10-21,1007,6.0,Cognitive Computing,On-Site,38,60K-100K
AI04104,Data Scientist,100310,GBP,75233,Mid,Full-Time,United Kingdom,Small,United Kingdom,0,"TensorFlow, Docker, GCP",Associate,2,Education,2024-01-18,2024-03-05,1460,7.7,Cognitive Computing,On-Site,47,100K-150K
AI04105,Research Scientist,120643,USD,120643,Senior,Full-Time,Sweden,Medium,Sweden,0,"Docker, R, Deep Learning, Java, Computer Vision",Associate,6,Technology,2025-04-21,2025-06-23,817,7.2,Cognitive Computing,On-Site,63,100K-150K
AI04106,AI Architect,68168,EUR,57943,Mid,Part-Time,Austria,Small,Austria,100,"PyTorch, Linux, SQL, GCP, R",Bachelor,3,Telecommunications,2025-01-09,2025-02-22,2194,5.9,TechCorp Inc,Remote,44,60K-100K
AI04107,Data Engineer,103407,USD,103407,Executive,Freelance,India,Large,India,0,"Python, NLP, Statistics",Master,17,Government,2024-10-30,2024-12-23,2100,6.4,Cognitive Computing,On-Site,54,100K-150K
AI04108,Principal Data Scientist,79353,JPY,8728830,Junior,Full-Time,Japan,Medium,Japan,0,"GCP, PyTorch, NLP",PhD,0,Telecommunications,2024-05-04,2024-06-19,1235,7.0,AI Innovations,On-Site,46,60K-100K
AI04109,Principal Data Scientist,215826,GBP,161870,Executive,Full-Time,United Kingdom,Medium,United Kingdom,50,"Tableau, Kubernetes, Azure, R, Statistics",Associate,14,Telecommunications,2024-04-03,2024-05-25,886,8.7,DeepTech Ventures,Hybrid,52,> 150K
AI04110,Data Analyst,124330,EUR,105681,Mid,Freelance,Netherlands,Large,Netherlands,50,"Python, TensorFlow, Deep Learning",Master,3,Retail,2024-12-12,2025-02-19,1635,5.3,Advanced Robotics,Hybrid,69,100K-150K
AI04111,Machine Learning Engineer,53595,EUR,45556,Junior,Full-Time,France,Medium,Luxembourg,100,"NLP, Git, Docker, Hadoop, Spark",Master,0,Consulting,2024-09-19,2024-11-06,1568,5.2,Advanced Robotics,Remote,48,< 60K
AI04112,AI Research Scientist,141469,EUR,120249,Executive,Freelance,Germany,Small,Germany,0,"R, Python, Computer Vision",Master,14,Transportation,2024-06-08,2024-08-02,1693,6.5,Predictive Systems,On-Site,55,100K-150K
AI04113,Computer Vision Engineer,115046,USD,115046,Mid,Full-Time,Sweden,Large,Sweden,100,"Kubernetes, AWS, GCP, Scala",Master,4,Media,2025-03-14,2025-05-23,739,8.0,Predictive Systems,Remote,70,100K-150K
AI04114,Machine Learning Engineer,147907,CHF,133116,Mid,Part-Time,Switzerland,Medium,Egypt,0,"SQL, AWS, Scala, Tableau",Associate,4,Automotive,2025-03-11,2025-04-01,1372,8.8,Machine Intelligence Group,On-Site,21,100K-150K
AI04115,AI Product Manager,50641,USD,50641,Executive,Freelance,India,Small,Hungary,50,"Data Visualization, GCP, R, Hadoop",PhD,19,Healthcare,2024-06-19,2024-08-25,1905,9.3,DataVision Ltd,Hybrid,67,< 60K
AI04116,AI Product Manager,214441,EUR,182275,Executive,Freelance,Netherlands,Medium,Philippines,0,"Linux, Scala, Python, NLP, Mathematics",PhD,10,Manufacturing,2024-02-19,2024-03-29,2265,6.3,Future Systems,On-Site,39,> 150K
AI04117,Computer Vision Engineer,114417,GBP,85813,Mid,Freelance,United Kingdom,Medium,United Kingdom,50,"Python, R, Mathematics",PhD,2,Technology,2024-03-28,2024-05-14,2050,9.9,Digital Transformation LLC,Hybrid,47,100K-150K
AI04118,AI Consultant,112932,JPY,12422520,Mid,Full-Time,Japan,Large,Japan,100,"Scala, Computer Vision, NLP, PyTorch, Spark",Bachelor,4,Healthcare,2025-03-03,2025-04-08,2449,9.3,Autonomous Tech,Remote,36,100K-150K
AI04119,ML Ops Engineer,72211,USD,72211,Junior,Contract,Israel,Large,Israel,0,"Git, Scala, SQL, Mathematics",Bachelor,0,Retail,2024-04-16,2024-05-05,2062,9.8,Cognitive Computing,On-Site,19,60K-100K
AI04120,Deep Learning Engineer,182222,AUD,246000,Executive,Contract,Australia,Large,Spain,100,"Azure, Deep Learning, Java",Master,18,Energy,2024-10-01,2024-11-06,1155,7.2,AI Innovations,Remote,36,> 150K
AI04121,Machine Learning Engineer,83596,EUR,71057,Junior,Full-Time,Germany,Large,Germany,50,"Data Visualization, NLP, Kubernetes, Python",PhD,0,Government,2025-01-04,2025-03-18,1822,5.2,Future Systems,Hybrid,73,60K-100K
AI04122,NLP Engineer,109011,CHF,98110,Junior,Full-Time,Switzerland,Large,Switzerland,50,"PyTorch, Computer Vision, Data Visualization, R",Associate,1,Consulting,2024-01-25,2024-03-12,2002,8.6,DataVision Ltd,Hybrid,47,100K-150K
AI04123,Deep Learning Engineer,74573,AUD,100674,Junior,Part-Time,Australia,Large,Australia,0,"Git, Python, Mathematics, Tableau, Docker",PhD,0,Retail,2024-10-21,2024-12-26,926,8.1,Cognitive Computing,On-Site,66,60K-100K
AI04124,Principal Data Scientist,117158,EUR,99584,Mid,Part-Time,Netherlands,Large,Philippines,50,"Python, TensorFlow, Git, Computer Vision, Azure",Master,2,Consulting,2024-11-19,2024-12-17,1918,6.4,Future Systems,Hybrid,28,100K-150K
AI04125,Head of AI,84442,JPY,9288620,Mid,Freelance,Japan,Medium,Sweden,50,"SQL, TensorFlow, Mathematics",PhD,2,Telecommunications,2024-12-30,2025-02-23,1372,6.8,Cloud AI Solutions,Hybrid,55,60K-100K
AI04126,Machine Learning Researcher,64765,USD,64765,Executive,Freelance,India,Large,Brazil,100,"PyTorch, Scala, Hadoop, Computer Vision",PhD,11,Media,2024-05-14,2024-06-24,1270,5.8,Algorithmic Solutions,Remote,41,60K-100K
AI04127,Data Scientist,161364,USD,161364,Senior,Full-Time,Norway,Small,Norway,100,"AWS, MLOps, SQL, Azure",Bachelor,9,Real Estate,2024-02-27,2024-04-29,1176,6.5,Algorithmic Solutions,Remote,62,> 150K
AI04128,Data Scientist,259567,AUD,350415,Executive,Part-Time,Australia,Large,Australia,0,"GCP, Docker, Python, Azure, Data Visualization",Master,11,Government,2025-03-23,2025-05-11,789,10.0,Smart Analytics,On-Site,49,> 150K
AI04129,Machine Learning Engineer,58926,USD,58926,Mid,Full-Time,South Korea,Small,Finland,0,"Statistics, PyTorch, Java, Scala, Azure",Bachelor,3,Education,2024-05-19,2024-07-04,1330,9.8,Smart Analytics,On-Site,46,< 60K
AI04130,Machine Learning Researcher,205317,USD,205317,Senior,Freelance,United States,Large,Argentina,100,"Scala, AWS, Tableau",Associate,7,Government,2024-10-25,2024-12-18,2425,7.3,Neural Networks Co,Remote,54,> 150K
AI04131,Robotics Engineer,142793,CHF,128514,Mid,Part-Time,Switzerland,Medium,Switzerland,0,"Python, Kubernetes, Mathematics, Statistics, GCP",Bachelor,4,Telecommunications,2024-06-19,2024-08-18,1439,7.0,Algorithmic Solutions,On-Site,60,100K-150K
AI04132,AI Architect,48948,USD,48948,Senior,Freelance,India,Large,India,50,"Git, GCP, Python, AWS, NLP",Bachelor,5,Technology,2024-08-30,2024-09-19,2439,8.5,Neural Networks Co,Hybrid,20,< 60K
AI04133,Machine Learning Engineer,101284,USD,101284,Mid,Freelance,Ireland,Medium,Ireland,0,"Kubernetes, Docker, R, Azure",Bachelor,2,Finance,2024-05-07,2024-06-14,2361,7.2,Future Systems,On-Site,38,100K-150K
AI04134,Autonomous Systems Engineer,94804,USD,94804,Mid,Contract,South Korea,Large,Vietnam,100,"SQL, PyTorch, GCP",Associate,2,Finance,2025-04-20,2025-06-25,1817,8.7,Cognitive Computing,Remote,66,60K-100K
AI04135,AI Consultant,55274,SGD,71856,Junior,Full-Time,Singapore,Small,Singapore,0,"Python, TensorFlow, Spark, Deep Learning",Associate,1,Real Estate,2024-12-13,2025-02-04,1539,8.1,DataVision Ltd,On-Site,53,< 60K
AI04136,Machine Learning Engineer,46056,EUR,39148,Junior,Contract,France,Small,France,100,"Kubernetes, Scala, GCP",Associate,1,Government,2024-07-03,2024-09-12,2123,7.8,Smart Analytics,Remote,71,< 60K
AI04137,AI Research Scientist,71471,SGD,92912,Junior,Contract,Singapore,Medium,Singapore,100,"Linux, Kubernetes, NLP, Deep Learning, Scala",Master,0,Education,2024-07-31,2024-09-20,989,6.3,Quantum Computing Inc,Remote,51,60K-100K
AI04138,Data Analyst,173574,AUD,234325,Executive,Contract,Australia,Small,Australia,0,"Linux, Hadoop, R",Master,12,Finance,2025-03-07,2025-04-30,832,5.8,AI Innovations,On-Site,54,> 150K
AI04139,AI Software Engineer,228777,CAD,285971,Executive,Part-Time,Canada,Large,Canada,0,"Scala, Deep Learning, Data Visualization, Kubernetes, Statistics",PhD,18,Energy,2024-10-02,2024-10-24,2368,8.5,Algorithmic Solutions,On-Site,22,> 150K
AI04140,Data Engineer,218206,AUD,294578,Executive,Freelance,Australia,Medium,Australia,0,"Linux, TensorFlow, Statistics, Python, Computer Vision",PhD,17,Technology,2025-04-27,2025-06-05,2119,5.6,Digital Transformation LLC,On-Site,39,> 150K
AI04141,Autonomous Systems Engineer,218548,EUR,185766,Executive,Contract,Netherlands,Large,Netherlands,100,"Git, Hadoop, Linux",Master,11,Energy,2024-11-08,2025-01-09,1487,9.7,Digital Transformation LLC,Remote,62,> 150K
AI04142,Data Scientist,137310,EUR,116714,Senior,Full-Time,France,Medium,France,100,"Scala, NLP, Java, Kubernetes, Linux",PhD,5,Government,2024-10-27,2024-12-13,1017,5.8,Advanced Robotics,Remote,47,100K-150K
AI04143,Research Scientist,112353,EUR,95500,Mid,Contract,Netherlands,Large,Netherlands,0,"PyTorch, GCP, Mathematics, Deep Learning",Associate,2,Media,2024-11-18,2025-01-29,1367,9.6,Algorithmic Solutions,On-Site,72,100K-150K
AI04144,Data Analyst,217691,EUR,185037,Executive,Full-Time,Germany,Medium,Germany,50,"R, SQL, NLP",PhD,10,Real Estate,2025-01-17,2025-03-04,1455,9.8,Machine Intelligence Group,Hybrid,46,> 150K
AI04145,Data Engineer,82416,EUR,70054,Mid,Freelance,France,Large,France,100,"Git, Tableau, Hadoop, Java, Linux",PhD,2,Telecommunications,2024-07-25,2024-08-08,1499,9.1,Machine Intelligence Group,Remote,14,60K-100K
AI04146,Data Engineer,271408,USD,271408,Executive,Contract,Finland,Large,Finland,50,"Kubernetes, R, SQL",Associate,19,Real Estate,2025-02-22,2025-05-04,2037,5.3,Neural Networks Co,Hybrid,71,> 150K
AI04147,Robotics Engineer,50767,USD,50767,Junior,Full-Time,Israel,Medium,Israel,100,"Kubernetes, Git, Python",Master,0,Government,2024-08-13,2024-10-04,735,9.7,DeepTech Ventures,Remote,52,< 60K
AI04148,Computer Vision Engineer,110614,EUR,94022,Senior,Full-Time,France,Large,France,100,"SQL, Python, Kubernetes",Master,6,Real Estate,2024-12-11,2025-01-01,1473,5.7,Autonomous Tech,Remote,21,100K-150K
AI04149,Computer Vision Engineer,92141,EUR,78320,Mid,Contract,Netherlands,Medium,Spain,100,"Scala, Python, Statistics, Deep Learning",PhD,3,Technology,2024-04-18,2024-05-15,1681,6.9,DeepTech Ventures,Remote,27,60K-100K
AI04150,Machine Learning Engineer,48318,USD,48318,Junior,Freelance,South Korea,Medium,South Korea,50,"Spark, Kubernetes, Statistics",PhD,1,Retail,2025-04-08,2025-04-22,871,5.6,Cloud AI Solutions,Hybrid,14,< 60K
AI04151,Research Scientist,263753,EUR,224190,Executive,Freelance,Austria,Large,Austria,100,"Linux, Python, Git, Spark",Bachelor,11,Automotive,2024-04-23,2024-06-02,850,8.3,Algorithmic Solutions,Remote,40,> 150K
AI04152,Machine Learning Researcher,273323,CHF,245991,Executive,Part-Time,Switzerland,Medium,Switzerland,50,"SQL, Statistics, Tableau",PhD,12,Automotive,2025-04-10,2025-05-26,991,8.7,Machine Intelligence Group,Hybrid,46,> 150K
AI04153,Research Scientist,62268,USD,62268,Mid,Full-Time,Finland,Small,Vietnam,0,"Docker, SQL, Spark, Linux",Associate,2,Transportation,2025-02-21,2025-04-13,1843,6.9,Cognitive Computing,On-Site,51,60K-100K
AI04154,NLP Engineer,116686,USD,116686,Mid,Full-Time,Ireland,Large,Ireland,50,"Azure, SQL, Data Visualization, Python, Kubernetes",Master,2,Finance,2025-04-16,2025-06-21,2006,9.9,Smart Analytics,Hybrid,66,100K-150K
AI04155,AI Research Scientist,129353,EUR,109950,Senior,Freelance,Germany,Medium,Germany,0,"Python, Deep Learning, Java",PhD,9,Finance,2024-12-29,2025-03-08,2476,8.5,Smart Analytics,On-Site,69,100K-150K
AI04156,Principal Data Scientist,267772,EUR,227606,Executive,Full-Time,Netherlands,Large,Netherlands,0,"Python, R, MLOps, GCP, Kubernetes",Master,15,Real Estate,2024-12-28,2025-02-11,1950,7.8,Quantum Computing Inc,On-Site,45,> 150K
AI04157,AI Architect,59923,EUR,50935,Junior,Contract,Netherlands,Medium,Netherlands,100,"R, Java, Mathematics, MLOps, NLP",Associate,1,Consulting,2025-02-04,2025-04-06,1615,7.1,AI Innovations,Remote,61,< 60K
AI04158,Data Analyst,75531,USD,75531,Executive,Contract,India,Large,India,0,"Java, R, Spark, MLOps",PhD,11,Manufacturing,2024-11-09,2025-01-18,1354,9.1,Quantum Computing Inc,On-Site,70,60K-100K
AI04159,AI Specialist,71196,USD,71196,Junior,Freelance,Israel,Large,Chile,0,"Data Visualization, Deep Learning, Docker",Master,1,Transportation,2024-01-27,2024-03-21,2117,9.2,Neural Networks Co,On-Site,54,60K-100K
AI04160,AI Specialist,88243,USD,88243,Mid,Freelance,Sweden,Small,Germany,50,"SQL, Java, PyTorch",Master,2,Automotive,2024-10-03,2024-10-24,1074,9.0,Future Systems,Hybrid,21,60K-100K
AI04161,Robotics Engineer,105621,JPY,11618310,Senior,Part-Time,Japan,Small,Japan,100,"Python, R, GCP, MLOps, TensorFlow",Associate,7,Gaming,2024-06-03,2024-07-28,889,5.6,AI Innovations,Remote,55,100K-150K
AI04162,AI Product Manager,98658,CAD,123323,Senior,Contract,Canada,Small,Canada,0,"SQL, Scala, Python",Associate,5,Consulting,2024-02-09,2024-03-23,1266,6.2,Algorithmic Solutions,On-Site,43,60K-100K
AI04163,Machine Learning Researcher,61301,USD,61301,Executive,Freelance,India,Large,India,100,"Python, TensorFlow, GCP",Associate,10,Education,2024-03-19,2024-05-10,1512,7.6,Cognitive Computing,Remote,52,60K-100K
AI04164,Head of AI,170872,USD,170872,Executive,Full-Time,Norway,Small,Norway,0,"AWS, Hadoop, Data Visualization",PhD,16,Consulting,2024-06-10,2024-07-06,1985,10.0,Smart Analytics,On-Site,26,> 150K
AI04165,AI Software Engineer,56083,USD,56083,Junior,Full-Time,South Korea,Large,Nigeria,0,"Kubernetes, Hadoop, Statistics",Bachelor,1,Education,2024-12-06,2025-02-02,1313,8.6,DeepTech Ventures,On-Site,58,< 60K
AI04166,AI Architect,71351,EUR,60648,Junior,Freelance,Netherlands,Small,Netherlands,0,"Python, TensorFlow, Computer Vision, PyTorch, SQL",PhD,1,Finance,2024-11-15,2025-01-20,1598,6.3,Cloud AI Solutions,On-Site,66,60K-100K
AI04167,Deep Learning Engineer,131806,AUD,177938,Senior,Contract,Australia,Large,Australia,0,"TensorFlow, Linux, Java",Bachelor,6,Retail,2024-08-13,2024-10-04,2368,6.9,Neural Networks Co,On-Site,52,100K-150K
AI04168,Head of AI,85952,USD,85952,Junior,Contract,Norway,Medium,Norway,50,"NLP, Data Visualization, TensorFlow, Linux",PhD,1,Automotive,2024-01-07,2024-02-24,1437,7.8,Cloud AI Solutions,Hybrid,48,60K-100K
AI04169,Head of AI,177858,SGD,231215,Senior,Full-Time,Singapore,Large,Singapore,0,"TensorFlow, Mathematics, Docker, Tableau, Deep Learning",Associate,8,Education,2024-10-02,2024-10-23,1797,9.6,DeepTech Ventures,On-Site,21,> 150K
AI04170,Head of AI,210574,USD,210574,Senior,Freelance,Denmark,Large,Chile,0,"Hadoop, Scala, Python, Computer Vision, Deep Learning",Associate,9,Government,2024-08-24,2024-10-31,874,6.1,TechCorp Inc,On-Site,68,> 150K
AI04171,Computer Vision Engineer,96894,USD,96894,Mid,Full-Time,South Korea,Large,Vietnam,100,"Scala, Spark, Data Visualization",Master,4,Gaming,2024-11-18,2025-01-25,1945,5.2,AI Innovations,Remote,68,60K-100K
AI04172,AI Research Scientist,137829,AUD,186069,Executive,Freelance,Australia,Medium,Australia,100,"GCP, Hadoop, PyTorch, Spark, R",Bachelor,16,Energy,2024-11-03,2024-12-28,1831,7.4,Neural Networks Co,Remote,55,100K-150K
AI04173,Data Analyst,99906,USD,99906,Mid,Contract,Israel,Medium,Israel,50,"Kubernetes, SQL, Python, Deep Learning",Bachelor,4,Education,2024-05-30,2024-07-27,517,8.0,DeepTech Ventures,Hybrid,58,60K-100K
AI04174,AI Consultant,78189,CAD,97736,Junior,Full-Time,Canada,Large,Canada,50,"Docker, GCP, Java, Mathematics",Bachelor,1,Retail,2024-06-21,2024-07-29,2449,5.3,DeepTech Ventures,Hybrid,38,60K-100K
AI04175,Head of AI,221259,JPY,24338490,Executive,Contract,Japan,Large,Austria,100,"Python, SQL, Scala, Tableau",PhD,12,Energy,2025-01-22,2025-02-15,1106,8.1,AI Innovations,Remote,24,> 150K
AI04176,Data Engineer,69907,GBP,52430,Junior,Contract,United Kingdom,Small,United Kingdom,100,"GCP, Git, SQL, NLP",Bachelor,1,Retail,2024-09-15,2024-11-01,531,7.0,Predictive Systems,Remote,47,60K-100K
AI04177,Computer Vision Engineer,114573,EUR,97387,Mid,Contract,Germany,Large,Germany,0,"Scala, TensorFlow, SQL",Master,4,Manufacturing,2024-02-22,2024-03-24,1045,8.9,Algorithmic Solutions,On-Site,31,100K-150K
AI04178,Autonomous Systems Engineer,91770,CAD,114713,Senior,Part-Time,Canada,Small,Canada,100,"Python, Deep Learning, TensorFlow, Hadoop, GCP",Master,7,Finance,2025-02-08,2025-03-04,1669,9.5,Autonomous Tech,Remote,24,60K-100K
AI04179,AI Research Scientist,97661,EUR,83012,Senior,Full-Time,Germany,Small,Germany,0,"Scala, Data Visualization, Git, AWS, Hadoop",PhD,5,Healthcare,2024-12-24,2025-02-02,1681,7.9,Cognitive Computing,On-Site,40,60K-100K
AI04180,Machine Learning Researcher,93001,USD,93001,Senior,Full-Time,Israel,Small,Israel,0,"R, Kubernetes, AWS",Master,8,Healthcare,2024-05-23,2024-08-01,2033,7.1,Cloud AI Solutions,On-Site,70,60K-100K
AI04181,Machine Learning Researcher,138207,CAD,172759,Executive,Freelance,Canada,Small,Canada,50,"AWS, Java, Data Visualization",Bachelor,19,Healthcare,2024-01-30,2024-02-22,1932,5.6,Future Systems,Hybrid,23,100K-150K
AI04182,ML Ops Engineer,87070,EUR,74010,Mid,Full-Time,Austria,Large,Ghana,0,"Data Visualization, Kubernetes, SQL, Deep Learning, GCP",Bachelor,4,Real Estate,2024-02-17,2024-03-08,1838,5.7,Future Systems,On-Site,20,60K-100K
AI04183,Research Scientist,102685,USD,102685,Senior,Full-Time,South Korea,Small,Indonesia,0,"NLP, Kubernetes, PyTorch, Azure, Tableau",Bachelor,9,Consulting,2024-10-03,2024-11-26,1996,9.0,DataVision Ltd,On-Site,54,100K-150K
AI04184,AI Consultant,36735,USD,36735,Mid,Contract,India,Medium,India,0,"Python, AWS, Data Visualization, TensorFlow, Spark",Associate,2,Media,2025-02-12,2025-03-19,1482,7.2,Cognitive Computing,On-Site,35,< 60K
AI04185,Machine Learning Researcher,141810,EUR,120539,Executive,Part-Time,Germany,Medium,Germany,100,"Kubernetes, Azure, Statistics, R, Tableau",Associate,18,Telecommunications,2024-04-09,2024-06-16,1488,5.2,Algorithmic Solutions,Remote,68,100K-150K
AI04186,Head of AI,44764,USD,44764,Junior,Full-Time,South Korea,Medium,South Korea,50,"Spark, Kubernetes, NLP, Python, Linux",Associate,1,Energy,2025-02-08,2025-02-27,910,9.1,Future Systems,Hybrid,19,< 60K
AI04187,Machine Learning Engineer,251178,EUR,213501,Executive,Freelance,Austria,Large,Austria,0,"GCP, Scala, SQL, Deep Learning",Associate,15,Government,2024-08-10,2024-09-30,674,5.0,Digital Transformation LLC,On-Site,51,> 150K
AI04188,Autonomous Systems Engineer,293534,USD,293534,Executive,Contract,Norway,Medium,Norway,50,"Java, PyTorch, AWS, R, Hadoop",Associate,19,Healthcare,2025-04-13,2025-05-31,1581,5.8,DataVision Ltd,Hybrid,48,> 150K
